,pred_3,pred_4,pred_5,pred_7,pred_13,pred_14,result_com,date,year,month,day,num_date,range_date,season,right_pred
17279,0,1,0,0,0,0,24,2019-03-25,2019,3,25,6,6,sp,0
17280,0,0,0,0,1,1,8,2019-03-25,2019,3,25,6,6,sp,0
17281,0,0,0,0,1,0,3,2019-03-25,2019,3,25,6,6,sp,0
17282,0,0,0,0,0,0,21,2019-03-25,2019,3,25,6,6,sp,0
17283,0,0,0,0,0,0,28,2019-03-25,2019,3,25,6,6,sp,0
17284,0,0,0,0,0,0,47,2019-03-25,2019,3,25,6,6,sp,0
17285,0,0,0,0,0,0,80,2019-03-25,2019,3,25,6,6,sp,0
17286,0,0,0,0,0,0,20,2019-03-25,2019,3,25,6,6,sp,0
17287,0,0,0,0,0,0,2,2019-03-25,2019,3,25,6,6,sp,0
17288,0,0,0,0,0,0,5,2019-03-25,2019,3,25,6,6,sp,0
17289,0,0,0,0,0,0,11,2019-03-25,2019,3,25,6,6,sp,0
